src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.42.116.241,192.168.31.118,50336,28845,9c:9d:7e:8c:15:c3,cc:b0:da:67:8a:37,17,2024-02-20 22:05:05,10644.912719726562,49225.39186525712,187.8831750582333,93.94158752911665,93.94158752911665,1,1,146,378,146.0,146.0,146.0,0.0,378.0,378.0,378.0,0.0,378,146,262.0,116.0,13456.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,262.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,378.0,0,1,1,146,378
173.249.44.189,192.168.31.118,54840,28845,9c:9d:7e:8c:15:c3,cc:b0:da:67:8a:37,17,2024-02-20 22:05:05,16041.994094848633,30482.494701642267,124.67277996581704,62.33638998290852,62.33638998290852,1,1,137,352,137.0,137.0,137.0,0.0,352.0,352.0,352.0,0.0,352,137,244.5,107.5,11556.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,244.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,352.0,0,1,1,137,352
194.146.14.214,192.168.31.118,44814,28845,9c:9d:7e:8c:15:c3,cc:b0:da:67:8a:37,17,2024-02-20 22:05:06,84171.05674743652,6166.015018170797,23.761136871563764,11.880568435781882,11.880568435781882,1,1,157,362,157.0,157.0,157.0,0.0,362.0,362.0,362.0,0.0,362,157,259.5,102.5,10506.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,259.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,362.0,0,1,1,157,362
142.215.164.110,192.168.31.118,6882,28845,9c:9d:7e:8c:15:c3,cc:b0:da:67:8a:37,17,2024-02-20 22:05:06,2807.140350341797,174554.86325802616,712.4688296245965,356.23441481229827,356.23441481229827,1,1,138,352,138.0,138.0,138.0,0.0,352.0,352.0,352.0,0.0,352,138,245.0,107.0,11449.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,245.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,352.0,0,1,1,138,352
171.96.133.190,192.168.31.118,1036,28845,9c:9d:7e:8c:15:c3,cc:b0:da:67:8a:37,17,2024-02-20 22:05:06,8424.997329711914,62077.17101055551,237.3887992755469,118.69439963777344,118.69439963777344,1,1,146,377,146.0,146.0,146.0,0.0,377.0,377.0,377.0,0.0,377,146,261.5,115.5,13340.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,261.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,377.0,0,1,1,146,377
92.98.138.203,192.168.31.118,42069,28845,9c:9d:7e:8c:15:c3,cc:b0:da:67:8a:37,17,2024-02-20 22:05:07,96590.99578857422,9938.814608572022,41.41172753571676,20.70586376785838,20.70586376785838,2,2,282,678,141.0,141.0,141.0,0.0,339.0,339.0,339.0,0.0,339,141,240.0,99.0,9801.0,16,16,8,2,32196.998596191406,95390.79666137695,391.0064697265625,44685.08927557746,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,240.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,339.0,0,2,2,282,678
169.159.175.162,192.168.31.118,7896,28845,9c:9d:7e:8c:15:c3,cc:b0:da:67:8a:37,17,2024-02-20 22:05:08,51918.983459472656,9322.216417773368,38.521555445344504,19.260777722672252,19.260777722672252,1,1,140,344,140.0,140.0,140.0,0.0,344.0,344.0,344.0,0.0,344,140,242.0,102.0,10404.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,242.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,344.0,0,1,1,140,344
217.15.62.224,192.168.31.118,17087,28845,9c:9d:7e:8c:15:c3,cc:b0:da:67:8a:37,17,2024-02-20 22:05:09,599.8611450195312,803519.2877583465,3334.10492845787,1667.052464228935,1667.052464228935,1,1,143,339,143.0,143.0,143.0,0.0,339.0,339.0,339.0,0.0,339,143,241.0,98.0,9604.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,241.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,339.0,0,1,1,143,339
46.204.109.117,192.168.31.118,17504,28845,9c:9d:7e:8c:15:c3,cc:b0:da:67:8a:37,17,2024-02-20 22:05:09,339584.8274230957,1431.1593473947605,5.889544639484611,2.9447723197423055,2.9447723197423055,1,1,145,341,145.0,145.0,145.0,0.0,341.0,341.0,341.0,0.0,341,145,243.0,98.0,9604.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,243.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,341.0,0,1,1,145,341
213.195.1.75,192.168.31.118,24399,28845,9c:9d:7e:8c:15:c3,cc:b0:da:67:8a:37,17,2024-02-20 22:05:10,766429.9011230469,284.43566682427894,2.6095015304979716,1.3047507652489858,1.3047507652489858,1,1,98,120,98.0,98.0,98.0,0.0,120.0,120.0,120.0,0.0,120,98,109.0,11.0,121.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,109.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,120.0,0,1,1,98,120
