src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.0.15,194.168.4.100,59485,53,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,17,2024-04-22 00:17:09,11422.872543334961,16458.206925340735,175.0873077163908,87.5436538581954,87.5436538581954,1,1,86,102,86.0,86.0,86.0,0.0,102.0,102.0,102.0,0.0,102,86,94.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,94.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,102.0,0,1,1,86,102
192.168.0.15,194.168.4.100,50250,53,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,17,2024-04-22 00:17:09,15380.859375,14888.63492063492,130.03174603174602,65.01587301587301,65.01587301587301,1,1,86,143,86.0,86.0,86.0,0.0,143.0,143.0,143.0,0.0,143,86,114.5,28.5,812.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,114.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,143.0,0,1,1,86,143
192.168.0.15,142.250.179.238,49664,443,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,17,2024-04-22 00:17:09,61492.919921875,242401.88982630274,390.28883374689826,162.62034739454094,227.66848635235732,10,14,3747,11159,1292.0,73.0,374.7,479.1409082931659,1292.0,66.0,797.0714285714286,540.6297206942652,1292,66,621.0833333333334,556.3399677555283,309514.1597222222,80,112,8,10,2673.605213994565,27199.983596801758,0.0,6253.645239351718,57601.9287109375,35612.10632324219,160.9325408935547,6400.214301215277,11430.098587634317,33313.03596496582,16567.94548034668,0.0,2562.541228074294,4600.646569278305,0,0,0,0,1,0,0,0,0,0,0,1.4,621.0833333333334,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3090.0,4.0,5213.0,6.0,3153381.8394160583,1118781.5259293371,374.7,797.0714285714286,0,10,14,3747,11159
192.229.221.95,192.168.0.15,80,64804,48:d3:43:04:89:00,a4:42:3b:e6:d3:13,6,2024-04-22 00:17:12,82.0159912109375,1341201.8604651163,24385.488372093023,12192.744186046511,12192.744186046511,1,1,56,54,56.0,56.0,56.0,0.0,54.0,54.0,54.0,0.0,56,54,55.0,1.0,1.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,55.0,131,510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,54.0,0,1,1,56,54
3.215.43.200,192.168.0.15,443,64847,48:d3:43:04:89:00,a4:42:3b:e6:d3:13,6,2024-04-22 00:17:12,93775.98762512207,4318.8028220936885,63.98226403101761,42.654842687345074,21.327421343672537,4,2,297,108,100.0,56.0,74.25,19.00493356999703,54.0,54.0,54.0,0.0,100,54,67.5,18.218580259357935,331.9166666666667,80,40,20,4,18755.197525024414,93369.96078491211,0.0,37307.52805809004,93775.98762512207,93775.98762512207,0.0,31258.662541707356,44206.424508126394,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,67.5,198,511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,4.0,0.0,0.0,863.7605644187377,0.0,74.25,54.0,0,4,2,297,108
192.168.0.15,199.232.58.137,64551,443,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,6,2024-04-22 00:17:14,21780.967712402344,5555.308726301502,91.82328473225623,45.91164236612811,45.91164236612811,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,509,317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.0.13,224.0.0.251,5353,5353,6a:ff:80:e9:0f:97,01:00:5e:00:00:fb,17,2024-04-22 00:17:15,0.0,0,0,0,0,1,0,110,0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,110,110,110.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,110.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0,1,0,110,0
192.168.0.15,224.0.0.251,5353,5353,a4:42:3b:e6:d3:13,01:00:5e:00:00:fb,17,2024-04-22 00:17:18,91852.90336608887,2797.951840190625,21.773944281639107,21.773944281639107,0.0,2,0,257,0,129.0,128.0,128.5,0.5,0.0,0.0,0.0,0.0,129,128,128.5,0.5,0.25,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,128.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.5,0.0,0,2,0,257,0
192.168.0.15,199.232.57.229,64862,443,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,6,2024-04-22 00:17:20,20743.846893310547,5833.055007700618,96.41413235868791,48.207066179343954,48.207066179343954,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,512,290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.0.15,20.90.156.32,64198,443,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,6,2024-04-22 00:17:20,62319.99397277832,6081.515350684229,48.13864393681448,32.092429291209655,16.046214645604827,2,1,151,228,97.0,54.0,75.5,21.5,228.0,228.0,228.0,0.0,228,54,126.33333333333333,74.00150148626865,5476.222222222222,40,20,20,1,31159.99698638916,43488.97933959961,18831.01463317871,12328.98235321045,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,126.33333333333333,512,6779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,228.0,0,2,1,151,228
192.168.0.15,142.250.180.3,64867,443,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,6,2024-04-22 00:17:20,20348.072052001953,5946.509315023552,98.28941016567853,49.144705082839266,49.144705082839266,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,512,290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
