src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.0.15,20.190.169.96,55005,443,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,6,20/04/2024 17:43,13907356.98,577.1046226,1.150470217,0.575235109,0.575235109,8,8,2372,5654,1672,54,296.5,524.0884944,1514,60,706.75,640.6872775,1672,54,501.625,620.2021722,384650.7344,160,160,20,3,927157.1318,13736420.87,0,3423489.433,13907356.98,13736420.87,463.9625549,1986765.282,4796883.57,152006.1493,87877.98882,0,21715.16418,28814.26511,0,0,0,0,1,0,0,0,0,0,0,1,501.625,64240,16385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.5,706.75,0,8,8,2372,5654
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.0.15,40.99.202.114,55007,443,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,6,20/04/2024 17:43,13373686.08,1024.549247,2.018889919,0.972058109,1.04683181,13,14,2883,10819,1518,54,221.7692308,390.7204694,1514,60,772.7857143,615.0246428,1518,54,507.4814815,587.7390685,345437.2126,260,280,20,4,514372.5414,13135239.12,0,2524265.268,13373686.08,13135239.12,310.1825714,1114473.84,3624540.704,222361.0878,108829.0215,0,17104.69906,29715.69402,0,0,0,0,1,0,0,0,0,0,0,1.076923077,507.4814815,65535,16385,0,0,0,0,0,0,0,0,0,0,4746.5,5.5,0,85495.48087,221.7692308,772.7857143,0,13,14,2883,10819
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.0.15,40.99.202.114,55008,443,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,6,20/04/2024 17:43,13374264,1456.080125,2.916048314,1.196327514,1.719720801,16,23,5975,13499,1519,54,373.4375,559.5937107,1514,60,586.9130435,570.2319828,1519,54,499.3333333,575.5513893,331259.4017,320,460,20,6,351954.3158,13018077.14,0,2082397.098,13374264,13018077.14,397.9206085,891617.6001,3241088.562,335958.9577,110625.9823,0,15270.86171,25937.57691,0,0,0,0,1,0,0,0,0,0,0,1.4375,499.3333333,65535,16385,0,0,0,0,0,0,0,0,0,0,2921.75,5,0,58050.77711,373.4375,586.9130435,0,16,23,5975,13499
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.0.15,192.229.221.95,55009,80,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,6,20/04/2024 17:43,13296136.86,107.4748264,0.601678524,0.376049078,0.225629447,5,3,516,913,288,54,103.2,92.51680928,791,56,304.3333333,344.1495153,791,54,178.625,243.4044666,59245.73438,100,60,20,1,1899448.122,13214330.91,97.03636169,4619310.416,13296136.86,13214330.91,113.9640808,3324034.214,5710219.194,16498.08884,14589.07127,1909.017563,8249.044418,6340.026855,0,0,0,0,1,0,0,0,0,0,0,0.6,178.625,64240,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.2,304.3333333,0,5,3,516,913
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.0.15,52.109.28.46,55011,443,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,6,20/04/2024 17:43,12429256.92,2769.433461,3.057302641,1.045919325,2.011383317,13,25,1802,32620,793,54,138.6153846,198.9652225,1514,66,1304.8,481.9634011,1514,54,905.8421053,687.3541004,472455.6593,260,500,20,3,335925.8626,12317610.98,0,1996962.263,12429256.92,12317610.98,123.0239868,1035771.41,3401620.218,95093.01186,38640.02228,0,3962.208827,9383.964407,0,0,0,0,1,0,0,0,0,0,0,1.923076923,905.8421053,64240,16380,0,0,0,0,0,0,0,0,0,0,15603.5,11.5,0,1756369.021,138.6153846,1304.8,0,13,25,1802,32620
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.0.15,20.190.169.96,55019,443,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,6,20/04/2024 17:43,9684341.908,1048.496645,2.168448843,1.135854156,1.032594687,11,10,4569,5585,3314,54,415.3636364,924.2756646,1514,60,558.5,598.4507081,3314,54,483.5238095,789.3907005,623137.678,220,200,20,4,484217.0954,9546427.011,0,2079056.22,9684341.908,9546427.011,1081.943512,968434.1908,2859379.863,120905.8762,57694.91196,0,13433.98624,18167.79194,0,0,0,0,1,0,0,0,0,0,0,0.909090909,483.5238095,65535,16385,0,0,0,0,0,0,0,0,0,0,866,5,0,14266.39617,415.3636364,558.5,0,11,10,4569,5585
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.0.15,20.190.169.96,55020,443,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,6,20/04/2024 17:43,9684185.028,3077.285276,3.923923375,1.548917122,2.375006253,15,23,4768,25033,3297,54,317.8666667,803.2693916,1514,60,1088.391304,617.4912595,3297,54,784.2368421,792.0437732,627333.3386,300,460,20,4,261734.7305,9559046.03,0,1549567.783,9684185.028,9559046.03,136.1370087,691727.502,2459371.336,108158.8268,29824.97215,0,4916.31031,8988.822862,0,0,0,0,1,0,0,0,0,0,0,1.533333333,784.2368421,65535,16385,0,0,0,0,0,0,0,0,0,0,19612,18,0,408966.4312,317.8666667,1088.391304,0,15,23,4768,25033
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.0.15,104.103.250.6,55021,443,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,6,20/04/2024 17:43,6409622.908,1128.459522,2.652262114,1.404138766,1.248123348,9,8,1307,5926,546,54,145.2222222,156.2304408,1514,56,740.75,573.3235888,1514,54,425.4705882,505.9256069,255960.7197,180,160,20,3,400601.4317,6278162.956,0,1517618.497,6409622.908,6278162.956,624.8950958,801202.8635,2070171.505,72476.14861,24543.04695,0,10353.73552,10316.73607,0,0,0,0,1,0,0,0,0,0,0,0.888888889,425.4705882,64240,501,0,0,0,0,0,0,0,0,0,0,4494,5,0,677931.3112,145.2222222,740.75,0,9,8,1307,5926
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.0.15,52.109.28.48,55022,443,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,6,20/04/2024 17:43,6317571.163,1898.514427,3.007484919,1.42459812,1.5828868,9,10,2542,9452,1752,54,282.4444444,524.2957416,1514,60,945.2,652.1082425,1752,54,631.2631579,680.8299766,463529.4571,180,200,20,3,350976.1757,5481127.977,0,1255865.925,6317571.163,5481127.977,461.101532,789696.3954,1790379.141,812814.9509,750061.9888,0,90312.77233,233429.3899,0,0,0,0,1,0,0,0,0,0,0,1.111111111,631.2631579,64240,16385,0,0,0,0,0,0,0,0,0,0,6197,5,0,2441489.939,282.4444444,945.2,0,9,10,2542,9452
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.0.15,52.109.68.87,55023,443,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,6,20/04/2024 17:43,6286273.003,1644.376564,2.863381847,1.431690923,1.431690923,9,9,2586,7751,1795,54,287.3333333,537.6812356,1514,60,861.2222222,662.9564721,1795,54,574.2777778,668.3137824,446643.3117,180,180,20,3,369780.7649,6020360.947,0,1412866.875,6286273.003,6020360.947,328.0639648,785784.1253,1979124.106,186650.9914,99401.95084,0,23331.37393,31437.31794,0,0,0,0,1,0,0,0,0,0,0,1,574.2777778,64240,16385,0,0,0,0,0,0,0,0,0,0,6087,5,0,2036430.442,287.3333333,861.2222222,0,9,9,2586,7751
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.0.15,52.109.68.87,55024,443,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,6,20/04/2024 17:43,6286039.114,1641.733342,2.863488386,1.431744193,1.431744193,9,9,2747,7573,1956,54,305.2222222,587.8793863,1514,60,841.4444444,656.2801081,1956,54,573.3333333,678.259865,460036.4444,180,180,20,3,369767.0067,6066035.032,0,1424187.165,6286039.114,6066035.032,475.8834839,785754.8892,1996151.973,155009.985,66726.92299,0,19376.24812,22347.6855,0,0,0,0,1,0,0,0,0,0,0,1,573.3333333,64240,16385,0,0,0,0,0,0,0,0,0,0,6087,5,0,4459515.886,305.2222222,841.4444444,0,9,9,2747,7573
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.0.15,52.109.68.87,55025,443,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,6,20/04/2024 17:43,6285871.029,1607.732636,2.863564957,1.431782478,1.431782478,9,9,2591,7515,1800,54,287.8888889,539.2390615,1514,60,835,655.12255,1800,54,561.4444444,659.4048851,434814.8025,180,180,20,3,369757.1193,6030884.981,0,1415462.718,6285871.029,6030884.981,430.8223724,785733.8786,1983037.662,180221.0808,87101.93634,0,22527.6351,27983.46779,0,0,0,0,1,0,0,0,0,0,0,1,561.4444444,64240,16385,0,0,0,0,0,0,0,0,0,0,6087,5,0,2044584.644,287.8888889,835,0,9,9,2591,7515
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.0.15,52.109.68.87,55026,443,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,6,20/04/2024 17:43,6137401.819,1676.605232,2.769901744,1.303483173,1.46641857,8,9,2574,7716,1805,54,321.75,566.3953456,1514,60,857.3333333,661.2753671,1805,54,605.2941176,673.746659,453934.5606,160,180,20,3,383587.6137,5899875.879,0,1424497.085,6137401.819,5899875.879,355.9589386,876771.6885,2051257.862,172291.0404,94226.1219,0,21536.38005,29843.78238,0,0,0,0,1,0,0,0,0,0,0,1.125,605.2941176,64240,16385,0,0,0,0,0,0,0,0,0,0,6087,5,0,3177044.356,321.75,857.3333333,0,8,9,2574,7716
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.0.15,52.109.28.48,55027,443,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,6,20/04/2024 17:43,6123390.913,8615.651156,8.002102217,1.959698502,6.042403715,12,37,1925,50832,941,54,160.4166667,245.6933924,1514,66,1373.837838,405.195616,1514,54,1076.673469,641.1220517,411037.4852,240,740,20,3,127570.644,5992174.864,0,855471.7037,6123390.913,5992174.864,406.0268402,556671.9012,1718891.717,104630.9471,31575.9182,0,2906.415198,7924.86409,0,0,0,0,1,0,0,0,0,0,0,3.083333333,1076.673469,64240,16380,0,0,0,0,0,0,0,0,0,0,24385.5,17.5,0,1808348.66,160.4166667,1373.837838,0,12,37,1925,50832
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.0.15,20.44.10.123,55032,443,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,6,20/04/2024 17:43,2435045.958,12807.15048,15.60545495,6.981387742,8.624067211,17,21,22957,8229,13014,54,1350.411765,3063.366815,1514,60,391.8571429,559.9163446,13014,54,820.6842105,2144.438622,4598617.006,340,420,20,8,65812.05291,1786490.917,0,289820.7236,2435045.958,1786490.917,61.98883057,152190.3723,425882.5348,519877.9106,129163.0268,0,25993.89553,49142.97031,0,0,0,0,1,0,0,0,0,0,0,1.235294118,820.6842105,65535,16385,0,0,0,0,0,0,0,0,0,0,3431.5,7.5,0,49614.61809,1350.411765,391.8571429,0,17,21,22957,8229
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.0.15,52.111.236.7,55033,443,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,6,20/04/2024 17:43,2423186.064,6829.851099,11.14235527,4.539478072,6.602877195,11,16,3127,13423,2241,54,284.2727273,621.8936025,1514,56,838.9375,685.3529628,2241,54,612.962963,714.2737561,510186.9986,220,320,20,3,93199.46399,2207966.089,0,423171.6238,2423186.064,2207966.089,194.7879791,242318.6064,655503.0332,186693.9068,41589.97536,0,12446.26045,15813.94016,0,0,0,0,1,0,0,0,0,0,0,1.454545455,612.962963,64240,63,0,0,0,0,0,0,0,0,0,0,6135.5,6.5,0,121747.0086,284.2727273,838.9375,0,11,16,3127,13423
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.0.15,20.189.173.14,55029,443,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,6,20/04/2024 17:43,6025349.855,2605.159929,4.647033064,2.489481999,2.157551065,15,13,7433,8264,4310,54,495.5333333,1042.950741,1514,56,635.6923077,613.5132604,4310,54,560.6071429,873.1344332,762363.7385,300,260,20,7,223161.1058,2609409.094,0,580153.6403,6025349.855,2621963.024,59.12780762,430382.1325,751748.0197,5029315.948,2609409.094,0,419109.6624,824333.9657,0,0,0,0,1,0,0,0,0,0,0,0.866666667,560.6071429,65535,16385,0,0,0,0,0,0,0,0,0,0,6322,5,0,0,495.5333333,635.6923077,0,15,13,7433,8264
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123.136.29.131,192.168.0.15,51970,58728,48:d3:43:04:89:00,a4:42:3b:e6:d3:13,17,20/04/2024 17:43,90022791.86,81810.97084,161.1147544,46.89923421,114.2155202,4222,10282,384429,6980423,1066,60,91.05376599,117.636592,1090,58,678.8973935,451.4443419,1090,58,507.7807501,468.843261,219814.0034,33776,82256,8,4222,6207.183946,822973.0129,-1.907348633,33496.82303,90022573.95,962041.8549,0,21327.30963,72942.72334,90017637.97,992510.0803,11.92092896,8755.727844,47013.75756,0,0,0,0,0,0,0,0,0,0,0,2.435338702,507.7807501,0,0,0,0,0,0,0,0,0,0,617.2977099,5.404580153,7133.649828,9.601607348,15141.79368,486046.6165,91.05376599,678.8973935,0,4222,10282,384429,6980423
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.250.82.208,192.168.0.15,3478,50915,48:d3:43:04:89:00,a4:42:3b:e6:d3:13,17,20/04/2024 17:43,90238507.99,9858.67364,65.21606054,42.11062533,23.10543521,3800,2085,625495,264137,347,91,164.6039474,37.70761804,318,86,126.6844125,56.68254966,347,86,151.1694138,48.84014828,2385.360084,30400,16680,8,3800,15336.25204,368501.9016,-0.953674316,25081.4303,90238507.99,400968.0748,0,23753.22663,35942.64931,90188182.12,400898.9334,64.84985352,43276.47894,48797.54138,0,0,0,0,0,0,0,0,0,0,0,0.548684211,151.1694138,0,0,0,0,0,0,0,0,0,0,571.9172932,4.578947368,411.85,4.3,11021.19612,3021.368534,164.6039474,126.6844125,0,3800,2085,625495,264137
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.0.15,104.26.10.240,54838,443,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,6,20/04/2024 17:43,16147.85194,7493.256714,123.8554829,61.92774144,61.92774144,1,1,55,66,55,55,55,0,66,66,66,0,66,55,60.5,5.5,30.25,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,60.5,514,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,66,0,1,1,55,66
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.64.143.176,192.168.0.15,443,54831,48:d3:43:04:89:00,a4:42:3b:e6:d3:13,6,20/04/2024 17:43,90038009.88,7.574578791,0.133277046,0.066638523,0.066638523,6,6,356,326,66,56,59.33333333,4.714045208,55,54,54.33333333,0.471404521,66,54,56.83333333,4.179978735,17.47222222,120,120,20,4,8185273.626,22027142.05,32.90176392,8535702.662,81076624.87,22027179,6978591.919,16215324.97,5365521.809,72450695.04,22027179,6942371.13,14490139.01,6005207.904,0,0,0,0,1,0,0,0,0,0,0,1,56.83333333,14,508,0,0,0,0,17587241.89,2884023.19,8889008.999,5380343.377,0,0,0,0,0,0,59.33333333,54.33333333,0,6,6,356,326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.64.143.176,192.168.0.15,443,54834,48:d3:43:04:89:00,a4:42:3b:e6:d3:13,6,20/04/2024 17:43,90033413.89,7.574965455,0.13328385,0.066641925,0.066641925,6,6,356,326,66,56,59.33333333,4.714045208,55,54,54.33333333,0.471404521,66,54,56.83333333,4.179978735,17.47222222,120,120,20,4,8184855.808,20472733.02,28.13339233,8172978.658,73776654.96,20472787.86,8269708.157,14755330.99,4891444.324,77684797.76,20472761.15,8303475.857,15536959.55,4749170.079,0,0,0,0,1,0,0,0,0,0,0,1,56.83333333,23,513,0,0,0,0,12348548.89,8120069.027,10890547.59,1959924.816,0,0,0,0,0,0,59.33333333,54.33333333,0,6,6,356,326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.64.143.176,192.168.0.15,443,54833,48:d3:43:04:89:00,a4:42:3b:e6:d3:13,6,20/04/2024 17:43,90037906.17,7.574587516,0.1332772,0.0666386,0.0666386,6,6,356,326,66,56,59.33333333,4.714045208,55,54,54.33333333,0.471404521,66,54,56.83333333,4.179978735,17.47222222,120,120,20,4,8185264.197,20491345.88,30.04074097,8103542.38,74974945.07,20491398.81,9453639.03,14994989.01,4668981.049,76511357.07,20491375.92,9490393.877,15302271.41,4609998.232,0,0,0,0,1,0,0,0,0,0,0,1,56.83333333,24,512,0,0,0,0,13526496.17,6964849.71,10507027.31,2704159.683,0,0,0,0,0,0,59.33333333,54.33333333,0,6,6,356,326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.64.143.176,192.168.0.15,443,54830,48:d3:43:04:89:00,a4:42:3b:e6:d3:13,6,20/04/2024 17:43,90032006.03,7.575083907,0.133285934,0.066642967,0.066642967,6,6,356,326,66,56,59.33333333,4.714045208,55,54,54.33333333,0.471404521,66,54,56.83333333,4.179978735,17.47222222,120,120,20,4,8184727.82,20990068.91,36.95487976,8174075.067,74501088.14,20990174.06,9005358.934,14900217.63,4927492.988,79018365.86,20990110.87,9037190.914,15803673.17,4524515.69,0,0,0,0,1,0,0,0,0,0,0,1,56.83333333,25,510,0,0,0,0,11458385.23,9976533.89,10816151.38,620854.8272,0,0,0,0,0,0,59.33333333,54.33333333,0,6,6,356,326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.64.143.176,192.168.0.15,443,54835,48:d3:43:04:89:00,a4:42:3b:e6:d3:13,6,20/04/2024 17:43,90041720.87,7.574266611,0.133271553,0.066635777,0.066635777,6,6,356,326,66,56,59.33333333,4.714045208,55,54,54.33333333,0.471404521,66,54,56.83333333,4.179978735,17.47222222,120,120,20,4,8185610.988,20479770.9,41.00799561,8211374.405,73405504.94,20479811.91,7894012.928,14681100.99,5001502.659,78083419.8,20479812.86,7924525.976,15616683.96,4833672.731,0,0,0,0,1,0,0,0,0,0,0,1,56.83333333,27,512,0,0,0,0,12585042,8521510.839,11021604.3,1786255.745,0,0,0,0,0,0,59.33333333,54.33333333,0,6,6,356,326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.131.210.131,192.168.0.15,5938,54016,48:d3:43:04:89:00,a4:42:3b:e6:d3:13,6,20/04/2024 17:43,90035888.2,1447.622749,2.265763176,1.255055093,1.010708083,113,91,7908,122430,110,56,69.98230088,18.78710832,27110,54,1345.384615,5533.694874,27110,54,638.9117647,3749.912513,14061843.85,2260,1820,20,101,443526.5428,4958783.865,0,965708.9115,89995721.1,5227816.105,0,803533.2241,1318171.467,88264255.05,4958783.865,167.8466797,980713.945,1278442.915,0,0,0,0,1,0,0,0,0,0,0,0.805309735,638.9117647,2113,513,3732955.694,447654.0089,1898834.599,953431.2439,3152446.747,475208.0441,2151331.639,731752.4927,141.3333333,11,0,0,3214.531483,0,69.98230088,1345.384615,0,113,91,7908,122430
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.0.15,185.199.110.133,54885,443,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,6,20/04/2024 17:43,15957.83234,7582.483476,125.3303054,62.66515269,62.66515269,1,1,55,66,55,55,55,0,66,66,66,0,66,55,60.5,5.5,30.25,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,60.5,512,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,66,0,1,1,55,66
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.0.15,185.199.109.154,54882,443,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,6,20/04/2024 17:43,25667.19055,4714.189492,77.92048748,38.96024374,38.96024374,1,1,55,66,55,55,55,0,66,66,66,0,66,55,60.5,5.5,30.25,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,60.5,2050,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,66,0,1,1,55,66
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.0.15,142.250.187.238,63636,443,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,17,20/04/2024 17:43,91070232.87,669.9774238,1.745905275,0.845501297,0.900403979,77,82,31223,29792,1285,74,405.4935065,471.8908531,1292,67,363.3170732,472.0398877,1292,67,383.7421384,472.4381456,223197.8014,616,656,8,77,576393.8789,10947117.81,0,2148562.152,91070232.87,10963925.84,77.00920105,1198292.538,2983470.589,88059270.14,10966882.94,0,1087151.483,2899455.73,0,0,0,0,1,0,0,0,0,0,0,1.064935065,383.7421384,0,0,9271667.957,6053877.115,7638879.299,1314092.117,10509567.98,138906.9557,5643959.284,4042612.334,0,0,3335,5,0,16838.32878,405.4935065,363.3170732,0,77,82,31223,29792
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.0.15,185.199.109.154,54891,443,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,6,20/04/2024 17:44,16770.12444,7215.211817,119.2596995,59.62984973,59.62984973,1,1,55,66,55,55,55,0,66,66,66,0,66,55,60.5,5.5,30.25,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,60.5,509,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,66,0,1,1,55,66
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.0.15,35.83.62.200,54970,443,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,6,20/04/2024 17:44,173306.942,640.4821338,11.54021863,5.770109313,5.770109313,1,1,55,56,55,55,55,0,56,56,56,0,56,55,55.5,0.5,0.25,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,55.5,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,56,0,1,1,55,56
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.0.15,172.217.169.35,54854,443,a4:42:3b:e6:d3:13,48:d3:43:04:89:00,6,20/04/2024 17:43,14883342.98,27.68195294,0.403135237,0.201567618,0.201567618,3,3,163,249,55,54,54.33333333,0.471404521,127,56,83,31.37939876,127,54,68.66666667,26.41758673,697.8888889,60,60,20,1,2976668.596,14853448.87,46.96846008,5938393.758,14883342.98,14868795.16,14547.82486,7441671.491,7427123.666,14868189.81,14853448.87,14740.94391,7434094.906,7419353.962,0,0,0,0,1,0,0,0,0,0,0,1,68.66666667,1025,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.33333333,83,0,3,3,163,249
